name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Arble Baking Company,6765 Dunn Avenue,Jacksonville,Florida,,USA,food,bakery,cookies; cupcakes; pies,"Family-owned bakery specializing in cookies, cupcakes, and pies.",https://arblebaking.com/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Café Résistance Bookstore & Coffee Shop,1104 Edgewood Avenue South,Jacksonville,Florida,,USA,culture,bookstore and coffee shop,coffee; bites; books; gifts,Indie bookstore and café serving coffee and bites with books and gifts celebrating diverse voices.,https://www.facebook.com/CafeResistanceBookstore/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Explore Jax Core,"1301 Riverplace Boulevard, Suite 800",Jacksonville,Florida,,USA,culture,cultural tours,Black history tours; Jacksonville heritage; golf cart tours,Cultural tour company highlighting Jacksonville Black history and heritage via golf cart.,https://www.explorejaxcore.com/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Mixed Fillings Pie Shop,440 West Adams Street,Jacksonville,Florida,,USA,food,bakery; pies,pies; desserts; custom flavors,Pie shop offering creative flavors and baked desserts.,https://www.mixedfillingspieshop.com/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
1 Foxy Lady Cafe & Catering,1837 North Pearl Street,Jacksonville,Florida,,USA,food,soul food restaurant; catering,soul food; Southern breakfast; catering,Soul food café and catering business serving homestyle Southern meals and breakfast.,https://1foxyladycafe.com/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Sweet Girl's Bakery,"5907 Roosevelt Boulevard, Unit 400",Jacksonville,Florida,,USA,food,bakery; desserts,cookies; cakes; custom desserts,"Bakery offering cookies, cakes, and custom desserts.",https://www.sweetgirlsbakery.net/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Vantage Point Coffee,1301 Monument Road,Jacksonville,Florida,,USA,food,coffee shop,specialty coffee; lattes; breakfast drinks,Coffee shop serving specialty brews and lattes.,https://vantagepointcoffee.com/,,,,,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,Jacksonville Mom,Black-owned,https://jacksonvillemom.com/holidays-celebrations/black-history/favorite-black-owned-businesses/,false,Source basis: Jacksonville Mom identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Salon 718 Jax,"10290 Philips Highway, Suite 122",Jacksonville,Florida,32257,USA,beauty,hair salon,hair salon; beauty salon,Hair salon and beauty salon.,https://salon718jax.com/,(904) 770-6397,,,,https://salon718jax.com/,Salon 718 Jax official website,,https://salon718jax.com/,false,Source basis: Salon 718 Jax official website identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Glam Hair Studio,1906 Parental Home Road,Jacksonville,Florida,32216,USA,beauty,hair salon,hair salon; hair styling,Hair salon in Jacksonville.,http://www.forglamhair.com/,(904) 527-1201,,,,http://www.forglamhair.com/,Glam Hair Studio official website,,http://www.forglamhair.com/,false,Source basis: Glam Hair Studio official website identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
Cultivate Hair Salon,"1936 San Marco Boulevard, Suite 102",Jacksonville,Florida,32207,USA,beauty,hair salon,hair salon; natural hair; styling,Hair salon offering hair care and styling.,https://www.cultivatehairsalon.net/,(904) 551-4077,,,,https://www.cultivatehairsalon.net/,Cultivate Hair Salon official website,,https://www.cultivatehairsalon.net/,false,Source basis: Cultivate Hair Salon official website identifies the business and public Jacksonville street address; current official destination confirmed: yes. Ownership designation is used only because the cited source explicitly describes this list as Black-owned.
