name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Nikki's Place Southern Restaurant,742 Carter Street,Orlando,FL,32805,USA,food,southern restaurant,southern comfort food; Caribbean oxtail; catering,Southern comfort food restaurant with catering.,https://nikkisplace.net/,844-536-7962,,https://www.facebook.com/Nikkisplace/,,https://nikkisplace.net/,Nikki’s Place official site,Black-owned,https://www.facebook.com/Nikkisplace/,false,"Official site confirms current address, phone, menu/service and catering; Facebook explicitly identifies it as a Black-owned family business; current official destination confirmed."
African Hair Braiding By Tarik,4300 Clarcona Ocoee Rd Ste 204,Orlando,FL,32810,USA,beauty,African hair braiding,African hair braiding; knotless braids; hair services,African hair braiding salon offering multiple braid services.,https://www.tarikbraidingsalon.com/,407-232-1029,https://www.instagram.com/braids_by_tarik/,https://www.facebook.com/AfricaHairBraider,https://www.tiktok.com/@braidsbytarik,https://www.tarikbraidingsalon.com/,Tarik official site,African-owned/operated,https://www.tarikbraidingsalon.com/,false,"Official site confirms current address, phones, services and linked social destinations; site brands the business African Hair Braiding; current official destination confirmed."
Sister Honey's Bakery,247 E Michigan St,Orlando,FL,32806,USA,food,bakery,artisan baked goods; desserts; cakes,Bakery offering award-winning homemade desserts and baked goods.,https://www.sisterhoneys.com/,407-730-7315,https://www.instagram.com/sisterhoneys/,,,https://www.sisterhoneys.com/,Sister Honey’s official site,Black-owned,https://www.instagram.com/sisterhoneys/,false,"Official site confirms current address, phone and bakery menu; public Visitorlando source documents Black-owned designation; current official destination confirmed."
Kalalou Signature Bar & Grill,4904 S Kirkman Rd,Orlando,FL,32811,USA,food,Caribbean restaurant,Caribbean cuisine; bar; late-night dining,Caribbean restaurant and bar with posted hours.,https://kalalousignature.com/,407-743-4260,,,,https://kalalousignature.com/,Kalalou official site,,,false,"Official site confirms current public address, phone and Caribbean/bar service; current official destination confirmed."
African Choice Food Market,3336 W Colonial Dr,Orlando,FL,32808,USA,retail,African grocery,African food market; groceries,African food market serving specialty groceries.,http://www.africanmarketorlando.com/,407-299-8638,,,,http://www.africanmarketorlando.com/,African Choice official site,,,false,"Official destination confirms current public address, phone and African food-market service; current official destination confirmed."
African Food Market & Eatery,2516 W Colonial Dr,Orlando,FL,32804,USA,food,African market and eatery,African food market; eatery; prepared food,African market and eatery.,https://africanmarketandeatery.com/,407-237-7918,,,,https://africanmarketandeatery.com/,African Food Market & Eatery official site,,,false,"Official site confirms current public address, phone and market/eatery service; current official destination confirmed."
Orange County Medical Clinic,101 S Westmoreland Drive,Orlando,FL,32805,USA,health,community medical clinic,medical care; uninsured residents; pharmacy,Medical clinic providing care for uninsured Orange County residents and pharmacy services.,https://www.ocfl.net/FamiliesHealthSocialSvcs/OrangeCountyMedicalClinic.aspx,407-836-7100,,,,https://www.ocfl.net/FamiliesHealthSocialSvcs/OrangeCountyMedicalClinic.aspx,Orange County Government,,,true,"Official county page confirms mission, current address, phone and clinic/pharmacy services; current official destination confirmed."
Orlando Health Orlando Regional Medical Center,52 W Underwood St,Orlando,FL,32806,USA,health,hospital,hospital; emergency care; specialty care,Hospital within Orlando Health comprehensive healthcare network.,https://www.orlandohealth.com/,321-841-5111,,,,https://quality.healthfinder.fl.gov/Facility-Provider/Profile/?LID=9831,Florida Health Finder / Orlando Health,,,true,Florida official facility profile confirms current address and phone; Orlando Health official site confirms hospital and specialty services; current official destination confirmed.
AdventHealth Orlando,601 E Rollins St,Orlando,FL,32803,USA,health,hospital,hospital; pediatric care; cancer care; specialty care,Hospital providing specialized and pediatric care.,https://www.adventhealth.com/locations/hospitals/orlando,,,,,https://www.adventhealth.com/locations/hospitals/orlando,AdventHealth official site,,,true,Official location page confirms current Orlando hospital destination and services; current official destination confirmed.
KinderCare Learning Center - Vista Park,6537 Vista Park Blvd,Orlando,FL,32829,USA,child care,daycare and preschool,infant care; preschool; early education; school-age care,"Daycare, preschool and early education for ages 6 weeks to 12 years.",https://www.kindercare.com/our-centers/orlando/fl/301846,866-220-4547,,,,https://www.kindercare.com/our-centers/orlando/fl/301846,KinderCare official site,,,true,"Official center page confirms address, phone, age range and services; current official destination confirmed."
O2B Kids Avalon Park Preschool,15565 Golden Isle Blvd,Orlando,FL,32828,USA,child care,preschool,preschool; early learning; child care,Preschool and child care center with publicly listed Florida license number.,https://o2bkids.com/locations/avalon-park-preschool/,321-390-5437,,,,https://o2bkids.com/locations/avalon-park-preschool/,O2B Kids official site,,,true,"Official location page confirms address, phone, preschool service and license number; current official destination confirmed."
Mayor William Beardall Senior Center,800 S Delaney Ave,Orlando,FL,32801,USA,elder care,senior center,senior programs; recreation; older adult services,City senior center serving older adults with programs and activities.,https://www.orlando.gov/Parks-the-Environment/Directory/Mayor-William-Beardall-Senior-Center,407-246-4440,,,,https://www.orlando.gov/Parks-the-Environment/Directory/Mayor-William-Beardall-Senior-Center,City of Orlando,,,false,"Official City directory confirms current address, phone and senior-center service; current official destination confirmed."
L. Claudia Allen Senior Center,1840 Mable Butler Ave,Orlando,FL,32805,USA,elder care,senior center,senior programs; older adult services; community activities,City senior center serving older adults and community.,https://www.orlando.gov/Parks-the-Environment/Directory/L.-Claudia-Allen-Senior-Center,,,,,https://www.orlando.gov/Parks-the-Environment/Directory/L.-Claudia-Allen-Senior-Center,City of Orlando,,,false,Official City directory confirms current address and senior-center service; current official destination confirmed.
Legal Aid Society of the Orange County Bar Association,100 E Robinson St,Orlando,FL,32801,USA,legal,legal aid,civil legal aid; legal assistance; walk-in services,Legal aid organization providing civil legal assistance.,https://www.legalaidocba.org/,407-841-8310,,,,https://www.legalaidocba.org/,Legal Aid Society official site,,,true,"Official site confirms current office address, phone and legal-aid service; current official destination confirmed."
Orlando Housing Authority,390 N Bumby Ave,Orlando,FL,32803,USA,housing,public housing authority,public housing; housing assistance; affordable housing,Public housing authority providing housing assistance and communities.,https://www.orlandohousing.org/,407-895-3300,,,,https://www.orlandohousing.org/contact,Orlando Housing Authority official site,,,true,"Official contact page confirms current office address, phone and housing services; current official destination confirmed."
Orlando International Airport,One Jeff Fuqua Blvd,Orlando,FL,32827,USA,travel,airport,air travel; passenger services; airport access,International airport serving Orlando travelers.,https://flymco.com/contact/,407-825-3177,,,,https://flymco.com/contact/,Greater Orlando Aviation Authority,,,false,"Official airport contact page confirms current public address, phone and airport service; current official destination confirmed."
SunRail Church Street Station,99 W South St,Orlando,FL,32801,USA,transportation,rail station,commuter rail; public transportation; downtown access,SunRail commuter rail station in downtown Orlando.,https://sunrail.com/station/church-street-station/,855-724-5411,,,,https://sunrail.com/station/church-street-station/,SunRail official site,,,false,Official station page confirms current address and rail service; current official destination confirmed.
SunRail Orlando Health/Amtrak Station,250 Columbia St,Orlando,FL,32806,USA,transportation,rail station,commuter rail; Amtrak connection; public transportation,SunRail station with Orlando Health and Amtrak connection.,https://sunrail.com/station/orlando-health-amtrak/,855-724-5411,,,,https://sunrail.com/station/orlando-health-amtrak/,SunRail official site,,,false,Official station page confirms current address and rail/Amtrak service; current official destination confirmed.
