name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Abyssinia,554 S Fifth St,Louisville,KY,,USA,Food & Drink,Ethiopian restaurant,"Ethiopian food, restaurant, dining",Ethiopian cuisine restaurant and bar.,,,,https://www.facebook.com/pages/Abyssinia-Authentic-Ethiopian-Cuisine-Restaurant-Bar/1106446839430199,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Brendon's Catch 23,505 S Fourth St,Louisville,KY,,USA,Food & Drink,Seafood restaurant,"seafood, restaurant, dining",Seafood restaurant.,,,,https://www.facebook.com/BrendonsCatch23/?ref=br_rs,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Daddy Rich's,617 W Oak St,Louisville,KY,,USA,Food & Drink,Restaurant,"restaurant, dining, prepared food",Restaurant.,,,,https://www.facebook.com/daddyrichinflavor/,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Dasha Barbour's Southern Bistro,217 E Main St,Louisville,KY,,USA,Food & Drink,Southern restaurant,"Southern food, restaurant, dining",Southern bistro and family-style restaurant.,,,,https://www.facebook.com/pages/category/Family-Style-Restaurant/Dasha-Barbours-Southern-Bistro-723880340969000/,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Louisville Cream,632 E Market St,Louisville,KY,,USA,Food & Drink,Ice cream shop,"ice cream, desserts, takeaway",Ice cream shop.,,,,https://www.facebook.com/LouisvilleCream/?ref=search,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Shirley Mae's Cafe & Bar,802 S Clay St,Louisville,KY,,USA,Food & Drink,Cafe and bar,"cafe, bar, meals, dining",Cafe and bar.,,,,https://www.facebook.com/shirleymaescafe/,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Southern Express,418 W Oak St,Louisville,KY,,USA,Food & Drink,Restaurant,"restaurant, prepared food, dining",Restaurant.,,,,https://www.facebook.com/1DOLLARJUST1DOLLAR/,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Blak Koffee,1219 W Jefferson St,Louisville,KY,,USA,Food & Drink,Coffee shop and cafe,"coffee, cafe, food, catering, venue rental","Coffee shop/cafe offering coffee, food, catering, and private event rentals.",https://www.blakkoffee.com,,,,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
The Gruv,434 W Market St,Louisville,KY,,USA,Food & Drink,Restaurant and lounge,"restaurant, dining, lounge",Restaurant and lounge.,https://thegruvlou.com/,,,,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
Louisville Smokers BBQ,1500 W Oak St,Louisville,KY,,USA,Food & Drink,Barbecue restaurant,"BBQ, barbecue, restaurant, dining",Barbecue restaurant.,,,,https://www.facebook.com/Lsmokers/,,https://do502.com/p/black-owned-resturants-in-louisville,Do502 Black Owned Restaurants In Louisville (updated 2026-02-13),Black-owned,https://do502.com/p/black-owned-resturants-in-louisville,false,Source is current Do502 roundup dated 2026-02-13; public address and attributable destination captured; current official destination confirmed via listed website/social link.
