name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
"InfraPros, LLC",5621 Production Court,Greensboro,NC,27409,USA,home,electrical and communications contractor,electrical; communications; general construction,Electrical and communication general construction and contracting services.,https://infrapros.net/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Comfort Inn,1103 Lanada Rd.,Greensboro,NC,27407,USA,travel,hotel,hotel; lodging; hospitality,Hotel lodging and hospitality.,https://www.choicehotels.com/comfort-inn,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Hampton Inn & Suites Greensboro Coliseum,3033 W. Gate City Blvd.,Greensboro,NC,27403,USA,travel,hotel,hotel; lodging; suites; hospitality,Hotel lodging with suites near the Greensboro Coliseum.,https://www.hilton.com/en/hotels/gsofshx-hampton-suites-greensboro-coliseum-area/?SEO_id=GMB-AMER-HX-GSOFSHX&y_source=1_MjA4MzU5MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Scoop Zone,1130 A West Vandalia Rd.,Greensboro,NC,27406,USA,food,ice cream and food truck,ice cream truck; donut truck; food truck,"Ice cream, donut, and food-truck services.",https://scoopzone336.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Altech Consulting LLC,"701 Green Valley Rd., Suite 100 #312",Greensboro,NC,27408,USA,business,consulting and logistics,consulting; manufacturing and distribution; logistics; training,"Consulting, manufacturing and distribution, logistics, and training services.",http://www.altech-consulting.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Pulmonix LLC,3511 West Market Street St 240,Greensboro,NC,27403,USA,health,pulmonary medical specialist,pulmonary care; medical specialist,Medical specialist focused on pulmonary care.,https://www.pulmonix.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
"Archie Corporation, LLC",406 Lowdermilk Street,Greensboro,NC,27401,USA,elder care,home health care,home health care; in-home support,Home health care services.,https://www.archiecorporation.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Triage Behavioral Health,"2300 W Meadowview Rd., Suite 102",Greensboro,NC,27407,USA,health,behavioral health,behavioral health; mental health,Behavioral health services.,https://triagebehavioralhealth.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
"Social Designs, LLC","4615 W. Gate City Blvd., Suite 77113",Greensboro,NC,27407,USA,business,consulting and training,consulting; training and development,Consulting and training and development services.,https://www.socialdesignsconsulting.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
"ASJ Wilson Construction, LLC","415 Pisgah Church Road, PMB 128",Greensboro,NC,27455,USA,home,construction and repair,construction; repair; maintenance,"Industrial construction, repair, and maintenance services.",https://www.facebook.com/profile.php?id=100062782496006,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
THS Creative,4200 Piedmont Parkway,Greensboro,NC,27425,USA,culture,creative agency,creative services; agency services,Creative agency and provider services.,https://www.thscreative.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Urban Air Indoor Adventure Park,4640 W Market Street,Greensboro,NC,27407,USA,recreation,indoor adventure park,indoor adventure park; attractions; entertainment,Indoor adventure park and entertainment venue.,http://www.urbanair.com/north-carolina-greensboro,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Teach For America - North Carolina Piedmont Triad,"111 W Lewis St, Suite 106",Greensboro,NC,27406,USA,education,education nonprofit,education; teaching; nonprofit,Education-based nonprofit serving the North Carolina Piedmont Triad.,https://www.teachforamerica.org/charlotte-piedmont-triad,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
"M. Edwards Group, LLC","2109 New Garden Rd., Suite D",Greensboro,NC,27410,USA,home,architecture and project management,architecture; project management; construction; development,"Architecture, project management, construction, and development services.",https://medwardsgroup.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
"The Resource Company, Inc.",3402H W Wendover Ave.,Greensboro,NC,27407,USA,business,staffing,staffing; staffing solutions,Staffing solutions.,https://www.theresource.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Bailey Village Luxury Apartments,900 E Market St,Greensboro,NC,27401,USA,housing,apartments,apartments; residential housing; rentals,Luxury apartment housing.,https://baileyvillagegb.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Home Helpers of Northern Greensboro,"5500 W Friendly Ave., Suite 102 J",Greensboro,NC,27410,USA,elder care,home health care,home health care; in-home care; elder care,Home health care and in-home support services.,https://www.homehelpershomecare.com/north-greensboro/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,true,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Pink's Windows Piedmont Triad,"701 Green Valley Road, Suite 100 #351",Greensboro,NC,27408,USA,home,window cleaning,window cleaning; cleaning services,Window cleaning and cleaning services.,https://pinkswindows.com/piedmont-triad,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
AJOY Consulting,111 W. Lewis St.,Greensboro,NC,27406,USA,business,business resources,consulting; training; business resources,"Training, development, and business resource services.",https://ajoy2consult.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
"Sharpe Pursuits, Inc.","1904 Fairfax Rd., Suite E",Greensboro,NC,27407,USA,culture,event planning,event planning; events,Event planning services.,https://sp3eventcompany.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
Impex Auto Sales,3518 S. Holden Rd,Greensboro,NC,27407,USA,transportation,automotive sales,automotive sales; vehicle sales; rentals,Automotive sales and rentals.,https://www.impexautosales.com/,,,,,https://chamber.greensboro.org/list/Search/minority-owned-312252,Greensboro Chamber Minority Owned Directory,minority-owned,https://chamber.greensboro.org/list/Search/minority-owned-312252,false,Source basis: Greensboro Chamber Minority Owned directory; current official website/social destination confirmed in the directory. Not Kinfolk verified.
