name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
LC's Bar-B-Q,5800 Dr. Martin Luther King Jr. Blvd,Kansas City,MO,,USA,food,barbecue,barbecue; burnt ends; ribs,Long-running Kansas City barbecue restaurant serving burnt ends and smoked meats,https://www.lcsbarbq.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Taste of Kansas City BBQ & Grill,7935 Prospect Ave,Kansas City,MO,,USA,food,barbecue,barbecue; rib tips; grill,"Neighborhood barbecue and grill serving ribs, rib-tip fries, and meat plates",https://www.tasteofkcbbq.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Niecie's Restaurant,6441 Troost Ave,Kansas City,MO,,USA,food,soul food,soul food; chicken and waffles; breakfast,"Family-owned soul food restaurant serving chicken and waffles, country-fried steak, and cinnamon rolls",https://www.nieciesrestaurant.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Peachtree Cafeteria,6800 Eastwood Trafficway,Kansas City,MO,,USA,food,soul food cafeteria,soul food buffet; fried chicken; catfish,"Soul food cafeteria and buffet serving fried chicken, catfish, and Southern sides",https://peachtreecafeteria.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Blue Nile Cafe,20 E 5th St,Kansas City,MO,,USA,food,Ethiopian,Ethiopian; doro wot; tibs; injera,"Ethiopian restaurant serving doro wot, tibs, kitfo, and injera",https://bluenilekc.com,,,https://www.facebook.com/bluenilecafe,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Union on the Hill,2976 Gillham Rd,Kansas City,MO,,USA,food,Southern brunch,brunch; Southern dinner; carrot cake,Elevated Southern brunch and dinner destination in Union Hill,https://uniononthehill.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Fat Jack's Chicken & Fish,5912 Blue Parkway,Kansas City,MO,,USA,food,chicken and fish,fried chicken; catfish; seafood,Fried chicken and catfish restaurant on Blue Parkway,https://www.instagram.com/fatjackschickenfish,,https://www.instagram.com/fatjackschickenfish,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
District Fish & Pasta House,1664 E 63rd St,Kansas City,MO,,USA,food,seafood and pasta,seafood; pasta; comfort food,"Restaurant serving fresh seafood, Italian pasta, and American comfort food",https://www.districtfishpastahouse.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Fannie's West African Cuisine,4105 Troost Ave,Kansas City,MO,,USA,food,West African,West African; jollof rice; plantains; goat curry,"West African restaurant serving jollof rice, plantains, and goat curry",https://www.fanniescuisine.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
Black Garlic,3601 Broadway Blvd,Kansas City,MO,,USA,food,Ethiopian and Caribbean,Ethiopian; Caribbean; rhum bar,Restaurant combining Ethiopian and Caribbean flavors with a rhum bar,https://blackgarlicrestaurant.com,,,,,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,Kansas City Defender 2026 Black Restaurant Guide,Black-owned,https://kansascitydefender.com/best-black-owned-restaurants-kansas-city/,false,Source basis: Kansas City Defender 2026 Black Restaurant Guide; public street address and attributable destination listed in source. Current official destination confirmed via linked website/social.
