name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Mi Tea Lounge,427 S Boston Avenue,Tulsa,OK,,USA,Food & Beverage,tea lounge,"tea, sandwiches, wraps, sea moss, oils, supplements","Tea lounge offering sandwiches, wraps, organic tea, sea moss, oils and supplements.",https://mitealounge.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
LAMIK Beauty,"502 E 3rd St, Unit 1",Tulsa,OK,,USA,Beauty,cosmetics,"clean cosmetics, makeup, eyebrow gel, lip gloss, mascara","Black-owned clean cosmetics brand offering vegan, cruelty-free makeup and beauty products.",https://lamikbeauty.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Da' Shade Room,"502 E 3rd St, Unit 4",Tulsa,OK,,USA,Beauty & Health,opticianry,"vision pre-screening, eyewear, prescription frames, reader frames","Opticianry shop offering vision pre-screening and prescription, reader and fashion eyewear.",https://dashaderoom.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,true,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Black Wall Street Liquid Lounge,"10 N Greenwood Avenue, Suite 101",Tulsa,OK,,USA,Food & Beverage,coffee and tea lounge,"coffee, tea, coworking, event space",Coffee and tea lounge with coworking space and event planning space.,https://bwsll.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Sisserou's Caribbean Restaurant & Catering,107 N Boulder Avenue,Tulsa,OK,,USA,Food & Beverage,Caribbean restaurant,"Caribbean cuisine, catering, Dominican cuisine",Caribbean restaurant and catering business inspired by cuisine from Dominica.,https://www.sisserousrestaurant.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned; Caribbean-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Fulton Street Books & Coffee,21 N Greenwood Avenue,Tulsa,OK,,USA,Culture & Food,bookstore and coffee shop,"books, coffee, community space, events",Bookstore and coffee shop highlighting marginalized communities and people of color.,https://www.fultonstreet918.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Silhouette Sneakers & Art,"10 N Greenwood Avenue, C",Tulsa,OK,,USA,Retail & Culture,sneaker and art boutique,"sneakers, streetwear, art gallery, art programming",Retail boutique for limited sneakers and streetwear with a rotating street-inspired art gallery.,https://silhouettetulsa.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Tee's Barber Shop,120 N Greenwood Avenue,Tulsa,OK,,USA,Beauty,barber shop,"barbering, haircuts",Barber shop operating on Greenwood Avenue.,https://tees-barber-shop.edan.io/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current attributable public destination linked and confirmed.
The Loc Shop,"101 N Greenwood Avenue, Suite 103",Tulsa,OK,,USA,Beauty,loc salon,"loc maintenance, hairstyling, beauty careers",Loc salon focused on hair services and career opportunities.,https://www.thelocshopbws.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Poppi's Spa & Lounge,302 S Frankfort Avenue,Tulsa,OK,,USA,Beauty & Health,spa and wellness,"spa treatments, salt therapy, infrared sauna, chromotherapy, tea","Spa and wellness environment offering treatments, salt therapy, chromotherapy, infrared sauna and tea.",https://tulsapoppi.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Black Wall Street Times,217 E Archer Street,Tulsa,OK,,USA,Media & Culture,newspaper,"news, journalism, African American community news",Tulsa-based Black-owned newspaper and media company covering issues affecting African-American communities.,https://theblackwallsttimes.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Archive Creative Space,328 E 1st Street,Tulsa,OK,,USA,Community & Events,event space,"event venue, private events, event planning",Modern event space available for event planning and gatherings.,https://www.archivetulsa.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Wing Supreme,140 N Greenwood Avenue,Tulsa,OK,,USA,Food & Beverage,chicken restaurant,"chicken wings, fries, shrimp, sauces","Restaurant serving wings, fries, shrimp and sauces.",https://wingsupreme.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
The BluPrint Studio,10 N Greenwood Avenue,Tulsa,OK,,USA,Recreation & Health,fitness studio,"cycling, fitness classes, Xtreme Hip Hop, Sprint8 coaching","Fitness studio offering cycling, Xtreme Hip Hop and Sprint8 coaching.",https://www.thebluprintstudio.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Rozay's Wingz,502 E 3rd Street,Tulsa,OK,,USA,Food & Beverage,wing restaurant,"chicken wings, catfish, shrimp","Restaurant serving wings, catfish and shrimp.",,,,https://www.facebook.com/tulsawingspot/,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current attributable public Facebook destination linked and confirmed.
Fixins,222 N Detroit Avenue,Tulsa,OK,,USA,Food & Beverage,soul food restaurant,"soul food, American comfort food, dine-in",Soul food restaurant presenting an American soul food experience.,https://fixinssoulkitchen.com,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
Juno Care Clinic,21 N Greenwood Avenue,Tulsa,OK,,USA,Health,primary care clinic,"primary medical care, women’s health, pediatrics, same-day care","Primary care clinic offering primary medical care, women’s health, pediatrics and same-day care.",https://www.juno.care/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,true,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
The Oklahoma Eagle,624 E Archer Street,Tulsa,OK,,USA,Media & Culture,newspaper,"news, journalism, print subscriptions, African American news",Tulsa-based Black-owned newspaper and media company serving regional and national readers.,https://theokeagle.com/,,,,,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,Downtown Tulsa Partnership,Black-owned,https://downtowntulsa.com/post/support-black-owned-business-in-downtown,false,Downtown Tulsa Partnership Black-owned business guide; current official website linked and confirmed.
