name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
The Nest,112 W Daisy L Gatson Bates Dr,Little Rock,AR,72202,USA,faith/community,coworking and community space,coworking; event rentals; community programming,"Women-led coworking and community space offering flexible coworking, private event rentals, and curated programming.",https://thenestlr.com/,501.529.5976,https://www.instagram.com/thenestlr/,https://www.facebook.com/thenestlr/,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,Women-led,https://www.somalittlerock.com/soma-business,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
AMR Architects,"1424 S Main Street, Suite 105",Little Rock,AR,72202,USA,home,architecture firm,architecture; design; community spaces,Award-winning women and minority-owned architecture firm designing spaces and architecture services.,https://www.amr-architects.com,501.375.0378,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,Women-owned; minority-owned,https://www.somalittlerock.com/soma-business,true,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Roni's Mac Bar,1220 S Main St.,Little Rock,AR,72202,USA,food,restaurant,mac and cheese; grilled cheese; baked potatoes; comfort food,"Restaurant serving customizable loaded mac and cheese bowls, grilled cheese sandwiches, baked potatoes, and signature creations.",http://ronismacbar.com/,,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Back to Vida,"1424 Main St., Suite 102",Little Rock,AR,72202,USA,retail,vintage and lifestyle boutique,vintage apparel; Arkansas pride clothing; sustainable fashion; gifts,"Lifestyle boutique specializing in curated vintage Razorbacks apparel, locally inspired clothing, and sustainable fashion.",,501.909.5879,https://www.instagram.com/backtovida,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Dog Eat Dog,1216 Main St.,Little Rock,AR,72202,USA,retail,vintage shop,vintage clothing; recycled goods; home decor; handmade pieces,"Curated vintage shop offering vintage clothing, recycled goods, creative home décor, and handmade pieces.",http://dogeatdog.studio,501.471.8090,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Downtown Dwellings,1101 Cumberland Street,Little Rock,AR,72202,USA,housing,apartments and urban lofts,apartments; urban lofts; historic rentals,Locally owned and operated provider of historic apartments and urban lofts with modern conveniences.,https://www.downtowndwell.com/,501-580-1715,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,true,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Pour Candle Bar,201 N Main Street,Little Rock,AR,72201,USA,recreation,candle-making class,custom candles; candle-making experience; classes,Interactive candle bar where visitors create custom candles through a creative scent experience.,https://www.pourcandlebar.com/,,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Gigi's Lounge,1304 S Main Street,Little Rock,AR,72202,USA,nightlife,lounge and live entertainment,live music; food; drinks; entertainment,"SoMa lounge offering live entertainment, food, and crafted drinks.",,,https://www.instagram.com/gigisloungelr,https://www.facebook.com/profile.php?id=61559534864712,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Advanced Physical Therapy of Little Rock,1324 Main Street,Little Rock,AR,72202,USA,health,physical therapy clinic,sports rehabilitation; post-surgical physical therapy; pelvic floor therapy; prenatal; postpartum,"Physical therapy clinic offering sports rehabilitation, post-surgical care, pelvic floor therapy, and prenatal/postpartum services.",https://www.aptlr.com/,,https://www.instagram.com/aptphysio/,https://m.facebook.com/APTLR/,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,true,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Shift Modern Cyclery,1619 Scott Street,Little Rock,AR,72206,USA,transportation,bicycle shop and repair,bicycle repair; e-bike service; bicycle sales; gear; accessories,"Bicycle shop offering repair, e-bike service, new bicycles, gear, and accessories.",https://www.shiftmoderncyclery.com,,https://www.instagram.com/shift_modern_cyclery/,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Urban Cottages of Little Rock,1410-1412 South Arch St.,Little Rock,AR,72202,USA,travel,bed and breakfast cottages,lodging; cottages; short stays; family gatherings,"Upscale bed-and-breakfast cottages for romantic getaways, group weekends, and family gatherings.",https://www.UrbanCottagesLR.com,512.318.7737,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Rosemont B&B Cottages - 15th Street Location,515 W. 15th St.,Little Rock,AR,72202,USA,travel,bed and breakfast cottages,lodging; private cottages; gardens; porches; balconies,"Private cottage lodging with suites and private gardens, porches, or balconies.",http://rosemontoflittlerock.com,501.766.0355,,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
AR-Ts & Electric Ghost,1218 Main St.,Little Rock,AR,72202,USA,retail,apparel and custom printing,custom screen printing; apparel; Arkansas gifts; local art,"Shop blending custom screen printing, apparel, locally inspired designs, and gifts.",https://arkansas-tees.com/,501.246.3500,https://www.instagram.com/ar.tees,,https://www.tiktok.com/@electricghostprinting,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Community Bakery,1200 Main St.,Little Rock,AR,72202,USA,food,bakery and cafe,fresh baked goods; breakfast; brunch; lunch; custom cakes,"Bakery and café serving scratch-made baked goods, meals, and custom cakes.",http://communitybakery.com/,501.375.6418,https://www.instagram.com/communitybakerylr/,https://www.facebook.com/CommunityBakeryLR,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
The Green Corner Store,1423 Main St.,Little Rock,AR,72202,USA,retail,eco-lifestyle store,tea; sustainable goods; local goods; wellness essentials; gifts,"Eco-lifestyle store offering tea, sustainable goods, health and wellness essentials, and local gifts.",http://thegreencornerstore.com,501.374.1111,https://www.instagram.com/greencornerstore/,https://www.facebook.com/TheGreenCornerStore,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
El Sur Street Food Co.,1214 Main St,Little Rock,AR,72202,USA,food,Honduran and Latin American restaurant,Honduran cuisine; Latin American cuisine; brunch; lunch; dinner; happy hour; catering,"Restaurant serving made-from-scratch Honduran and Latin American cuisine, drinks, brunch, and catering.",https://elsurstreetfoodco.com/,501.812.3066,https://www.instagram.com/elsurstreetfoodco,https://www.facebook.com/elsurstreetfoodco,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Bread Cheese Wine,1424 Main St. Suite 101,Little Rock,AR,72202,USA,food,restaurant and wine bar,food pairings; craft beverages; wine; catering; private parties,"Restaurant and wine-focused venue offering food pairings, craft beverages, catering, and private parties.",https://www.bcwlittlerock.com/,,https://www.instagram.com/bcw_lr/,,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
Boswell Mourot Fine Art,"1501 South Main Street, Suite H",Little Rock,AR,72202,USA,culture,art gallery,fine art; paintings; sculpture; ceramics; exhibitions; local art,"Fine art gallery representing local, national, and international artists and presenting exhibitions.",https://www.boswellmourot.com/,501.454.6969,https://www.instagram.com/BoswellMourotFineArt,https://www.facebook.com/profile.php?id=100057435730306,,https://www.somalittlerock.com/soma-business,SoMa 501 Business Directory,,,false,Current SoMa 501 directory entry supplied public street address and services; current official website or attributable public social destination confirmed.
