name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Lutunji's Palate,"1400 Park Avenue South, #1010",Minneapolis,MN,55404,USA,food,bakery / cafe,"bakery, cafe, pastries, food",Bakery and cafe listed by Minnesota United as a Minneapolis-area Black-owned business.,https://lutunjispalate.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Slice Brothers Pizza,920 East Lake Street,Minneapolis,MN,55407,USA,food,pizza restaurant,"pizza, wings, takeout, delivery",Pizza restaurant listed by Minnesota United as a Minneapolis-area Black-owned business.,https://sliceminneapolis.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Slice Brothers Pizza,519 East Hennepin Avenue,Minneapolis,MN,55414,USA,food,pizza restaurant,"pizza, wings, takeout, delivery",Pizza restaurant listed by Minnesota United as a Minneapolis-area Black-owned business.,https://sliceminneapolis.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Sammy's Ave Eatery,1101 W Broadway Ave #1,Minneapolis,MN,55411,USA,food,cafe / neighborhood restaurant,"breakfast sandwiches, coffee, soup, cafe","Neighborhood cafe with breakfast sandwiches, coffee and soup, listed by Minnesota United.",https://sammysavenueeatery.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
The Dripping Root,4002 Minnehaha Ave,Minneapolis,MN,55406,USA,health,juice bar / wellness,"cold-pressed juice, smoothies, wellness","Juice bar offering cold-pressed juices and smoothies, listed by Minnesota United.",https://www.thedrippingrootjuicebar.com,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Wendy's House of Soul,4414 North Humboldt Avenue,Minneapolis,MN,55412,USA,food,soul food restaurant,"wings, egg rolls, chicken and waffles, desserts",Soul food restaurant listed by Minnesota United as a Minneapolis-area Black-owned business.,https://www.youvebeensouled.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Get Down Coffee Co.,1500 N 44th Ave,Minneapolis,MN,55412,USA,food,coffee shop,"coffee, cafe, beverages",Coffee company listed by Minnesota United as a Minneapolis-area Black-owned business.,https://getdowncoffee.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Nashville Coop,856 Washington Ave SE,Minneapolis,MN,55414,USA,food,restaurant,"hot chicken, sandwiches, takeout",Restaurant location listed by Minnesota United as a Minneapolis-area Black-owned business.,https://nashvillecoop.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Soul Bowl,"701 Plymouth Ave N, Inside V3 Center",Minneapolis,MN,55411,USA,food,soul food restaurant,"custom bowls, fried chicken, collard greens, plantains",Soul-food restaurant listed by Minnesota United; menu and official destination describe customizable bowls and sides.,https://soulbowlmn.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
Studiiyo23,2319 Hennepin Avenue S,Minneapolis,MN,55405,USA,retail,clothing store,"clothing, fashion, apparel",Clothing store listed by Minnesota United as a Minneapolis-area Black-owned business.,https://studiiyo23.com/,,,,,https://www.mnufc.com/community/black-owned-businesses,Minnesota United FC — United in Community: Supporting Black-Owned Businesses,Black-owned,https://www.mnufc.com/community/black-owned-businesses,false,Source basis: Minnesota United FC current local-business resource; current official destination confirmed.
