name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
Academy Tavern,12800 Larchmere Ave.,Cleveland,Ohio,,USA,Food & Drink,restaurant,burgers wings bar grill,"Bar and grill serving burgers, wings, beer and classic fare.",https://www.academytaverncle.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
Angie's Soul Cafe,7815 Carnegie Ave.,Cleveland,Ohio,,USA,Food & Drink,soul food restaurant,soul food baked chicken fried catfish candied yams,"Soul food restaurant serving baked chicken, fried catfish, candied yams and related comfort food.",http://www.angiessoulcafe.com/index.php,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
Bratenahl Kitchen,14002 Lakeshore Blvd.,Cleveland,Ohio,,USA,Food & Drink,Jamaican restaurant,Jamaican jerk chicken curry shrimp oxtails beef patties plantains,"Jamaican comfort food including jerk chicken, curry shrimp, oxtails, beef patties and plantains.",https://bratenahlkitchentogo.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
Brown’s Corner Restaurant,14511 Miles Ave.,Cleveland,Ohio,,USA,Food & Drink,breakfast restaurant,breakfast lunch pancakes Polish boys homestyle food,"Homestyle breakfast and lunch restaurant serving pancakes, Polish boys and classic dishes.",https://brownscornerrestaurant.weebly.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
Cleveland Breakfast Club,13228 Shaker Sq.,Cleveland,Ohio,,USA,Food & Drink,breakfast restaurant,breakfast lunch pancakes shrimp and grits seasonal local food,"Breakfast and lunch restaurant with seasonal locally sourced menu, pancake flights and shrimp and grits.",https://www.clebreakfastclub.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
The Crispy Chick,5618 Woodland Ave.,Cleveland,Ohio,,USA,Food & Drink,fast casual restaurant,fried chicken chicken sandwiches tenders fries,"Fast-casual fried chicken restaurant serving sandwiches, tenders and fries.",https://www.instagram.com/thecrispychick_cle/?hl=en,,https://www.instagram.com/thecrispychick_cle/?hl=en,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
The Roaming Biscuit,1418 W. 29th St.,Cleveland,Ohio,,USA,Food & Drink,bakery brunch,biscuits breakfast brunch bacon egg cheese sandwiches,Brunch shop specializing in homemade biscuits and breakfast sandwiches.,https://www.theroamingbiscuit.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
The Rib Cage,1834 W. 25th St.,Cleveland,Ohio,,USA,Food & Drink,barbecue restaurant,BBQ smoked meat Cajun alligator tail bites fries,"Barbecue restaurant serving smoked meats, Cajun alligator tail bites and loaded fries.",https://ribcagesmokehouse.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
The Vegan Club,13114 Shaker Square,Cleveland,Ohio,,USA,Food & Drink,vegan restaurant,plant based vegan crab fries pecan bolognese,"Plant-based restaurant serving vegan crab fries, pecan bolognese and other vegan dishes.",https://theveganclubcle.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
The Vineyards and Winery at Château Hough,1650 E. 66th St.,Cleveland,Ohio,,USA,Food & Drink,urban winery,wine tastings vineyard tours bottled wine,"Urban winery and vineyard offering tastings and tours by appointment, with bottled wine sales.",https://www.chateauhough.com/,,,,,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,cleveland.com,Black-owned,https://www.cleveland.com/news/2024/01/67-black-owned-restaurants-food-businesses-more-in-greater-cleveland.html,false,Current official website/social destination confirmed; current cleveland.com directory provides public address and service description.
