name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,notes
KC Paris Desserts,1365 Fillmore St,San Francisco,CA,94115,USA,Food,Bakery,French pastry viennoiserie desserts,French pâtisserie and viennoiserie.,https://kcparisdesserts.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Anthony’s Cookies,1417 Valencia St,San Francisco,CA,94110,USA,Food,Bakery,cookies baked goods,Cookie bakery.,https://www.anthonyscookies.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Cupcakin’ Bake Shop,7 Warriors Way Unit 200,San Francisco,CA,94158,USA,Food,Bakery,cupcakes cakes baked goods,Bake shop.,https://cupcakinbakeshop.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Peacekeeper,925 Bush St,San Francisco,CA,94109,USA,Nightlife,Bar,cocktails lounge nightlife,Cocktail bar.,https://www.peacekeepersf.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Sheba Lounge,1419 Fillmore St,San Francisco,CA,94115,USA,Nightlife,Jazz lounge,jazz live music lounge,Jazz lounge.,https://www.shebapianolounge.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Harper & Rye,1695 Polk St,San Francisco,CA,94109,USA,Nightlife,Bar,cocktails bar,Bar.,https://www.harperandrye.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Red Bay Coffee,220 Montgomery St,San Francisco,CA,94104,USA,Food,Coffee shop,coffee specialty coffee,Specialty coffee shop.,https://www.redbaycoffee.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Red Bay Coffee,1 Ferry Building Shop 46,San Francisco,CA,94111,USA,Food,Coffee shop,coffee specialty coffee,Specialty coffee shop.,https://www.redbaycoffee.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Sextant Coffee Roasters,1415 Folsom St,San Francisco,CA,94103,USA,Food,Coffee roaster,coffee roasting cafe,Coffee roaster.,https://sextantcoffee.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
Sextant Coffee Roasters,201 3rd St,San Francisco,CA,94103,USA,Food,Coffee shop,coffee specialty coffee,Coffee shop.,https://sextantcoffee.com/,,,,,https://www.sf.gov/shop-dine-black-owned-businesses,SF.gov Shop Dine Black-Owned Businesses,Black-owned; Black-led SF.gov campaign,https://www.sf.gov/shop-dine-black-owned-businesses,false,Address and official website listed by current SF.gov campaign; current official destination confirmed.
