name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes
Jamaica Pon Di Road,2213 S Victory Dr,Houston,TX,77088,USA,food,Jamaican restaurant,"Jamaican food, oxtail, jerk chicken, catering, takeout","Houston restaurant serving Jamaican and West Indian food, with online ordering and catering.",https://www.jamaicapondiroad.com/,https://www.instagram.com/jamaicapondiroad,https://www.facebook.com/401214006599342,,https://www.jamaicapondiroad.com/,Jamaica Pon Di Road official website,,,"Official site lists address, hours, ordering and catering."
Mikki's Soul Food Cafe - West Bellfort,10500 W Bellfort Ave #100,Houston,TX,77031,USA,food,Soul food restaurant,"soul food, oxtails, fried catfish, breakfast, lunch, dinner, catering, delivery, takeout","Family-friendly Houston soul food cafe serving traditional Texas soul food, dine-in, takeout, delivery, catering and food-truck service.",https://mikkiscafe.com/,https://www.instagram.com/mikkiscafe/,https://www.facebook.com/mikkiscafe,https://www.tiktok.com/@mikkiscafe,https://mikkiscafe.com/,Mikki's Soul Food Cafe official website,,,Official site lists Houston address and active daily hours.
Mikki's Soul Food Cafe - Third Ward,2712 Blodgett St,Houston,TX,77004,USA,food,Soul food restaurant,"soul food, oxtails, fried catfish, breakfast, lunch, dinner, catering, delivery, takeout","Third Ward location of Houston soul food cafe serving heritage recipes, dine-in, takeout, delivery and catering.",https://mikkiscafe.com/,https://www.instagram.com/mikkiscafe/,https://www.facebook.com/mikkiscafe,https://www.tiktok.com/@mikkiscafe,https://mikkiscafe.com/,Mikki's Soul Food Cafe official website,,,Official site lists this Houston location and contact.
Grace & Glam Hair Braiding,5602 Telephone Road,Houston,TX,77087,USA,beauty,African hair braiding,"African hair braiding, protective styles, natural looks, knotless braids",Houston salon providing African hair styling and braiding services with natural products and appointment booking.,https://www.graceglamhairbraiding.com/,https://www.instagram.com/graceglam_hairbraiding/,,,https://www.graceglamhairbraiding.com/,Grace & Glam official website,,,Official site lists Houston address and braiding services.
WOW African Hair Braiding - Bissonnet,9817 Bissonnet St,Houston,TX,77036,USA,beauty,African hair braiding,"African hair braiding, knotless braids, box braids, crochet, passion twists, kids braids, locs","Houston African hair braiding salon offering protective styles, knotless and box braids, crochet, twists and loc services.",https://wowhairbraiding.com/,,,,https://wowhairbraiding.com/,WOW African Hair Braiding official website,,,Official site lists Bissonnet address and active hours.
WOW African Hair Braiding - Westheimer,14283 Westheimer Rd,Houston,TX,77077,USA,beauty,African hair braiding,"African hair braiding, knotless braids, box braids, crochet, passion twists, kids braids, locs","West Houston African hair braiding salon offering protective styles, knotless and box braids, crochet, twists and loc services.",https://wowhairbraiding.com/,,,,https://wowhairbraiding.com/,WOW African Hair Braiding official website,,,Official site lists Westheimer address and active hours.
HOPE Clinic - Beltway,7001 Corporate Dr. #120,Houston,TX,77036,USA,health,Federally Qualified Health Center,"adult medicine, pediatrics, womens health, behavioral health, dental, vision, laboratory, pharmacy","Full-service Houston FQHC serving underinsured and uninsured patients with culturally and linguistically appropriate medical, behavioral, dental, vision, laboratory and pharmacy services.",https://www.hopechc.org/,https://www.instagram.com/hopechc/,https://www.facebook.com/hopeclinichouston/,,https://www.hopechc.org/locations,HOPE Clinic official locations and services pages,,,Official site lists this Houston location and services; regulated healthcare included as licensed/FQHC source-backed.
Daniel | Williams & Associates,Houston office (street address not published on official homepage),Houston,TX,,USA,law,"Employment, personal injury and immigration law","employment law, personal injury, immigration law, legal consultation","Boutique law firm serving Texas and Louisiana with Houston office and employment, personal injury and immigration practice areas.",https://danielwilliamslaw.com/,https://www.instagram.com/danielwilliamslaw/,https://www.facebook.com/DanielWilliamsLaw,,https://danielwilliamslaw.com/,Daniel | Williams & Associates official website,Black-owned; minority-owned; women-owned,https://danielwilliamslaw.com/,"Official site self-states minority, women-owned and Black-Owned; Houston office confirmed but street address not published, so not geocodable."
"Black Law, PC",675 Bering Dr. Suite 850,Houston,TX,77057,USA,law,Plaintiff personal injury law,"personal injury, auto accidents, product liability, employment issues, wrongful death, chemical exposure","Houston plaintiff law firm representing injured people in personal injury, product liability, occupational exposure, employment and related matters.",https://www.blacklawpc.com/,,https://www.facebook.com/blacklawpc,,https://www.blacklawpc.com/contact,"Black Law, PC official website",,,Official contact page lists office and states attorney is licensed in Texas.
"Raven Mechanical, LP",1618 Buschong,Houston,TX,77039,USA,home trades/HVAC,"Commercial HVAC, plumbing and mechanical contractor","HVAC service and repair, plumbing, specialty piping, new construction, design and fabrication, build-out","Houston-based commercial specialty construction and service company providing HVAC, plumbing, piping, design, fabrication, construction and 24/7 repair.",https://www.ravenmechanical.com/,,,,https://www.ravenmechanical.com/,Raven Mechanical official website,Family-owned and operated,https://www.ravenmechanical.com/,Ownership designation is self-stated; official site provides Houston address and service details.
Domain Lounge and Restaurant,8052 Westheimer Rd,Houston,TX,77063,USA,nightlife,"R&B lounge, restaurant and hookah lounge","R&B lounge, restaurant, nightclub, hookah lounge, cocktails, DJs","Houston restaurant and nightlife venue presenting itself as an R&B lounge, nightclub and hookah lounge.",https://www.thedomainrestaurantandlounge.com/,https://www.instagram.com/thedomainhouston/,https://www.facebook.com/thedomainhouston/,https://www.tiktok.com/discover/domain-lounge-houston-tx,https://www.thedomainrestaurantandlounge.com/,Domain Lounge official website,Black-owned,https://www.thedomainrestaurantandlounge.com/,Official site explicitly labels itself Black Owned Restaurants Houston and lists address/hours.
