name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes
Lena African Hair Braiding,6216 Cheviot Rd,Cincinnati,OH,45247,US,beauty,African hair braiding,cornrows; micro braids; box braids; Senegalese twists; Nubian twists; hair extensions; weaves; knotless twist; kids braids,"African braiding salon offering a wide selection of styles, including children’s braids; site states licensed and certified.",https://www.cincinnatisewinweaves.com/,,https://www.facebook.com/cincinnatihairbraiders.kine/,,https://www.cincinnatisewinweaves.com/,Lena African Hair Braiding official website,,,Official site states Licensed & Certified; no ownership identity inferred.
The Ohio Book Store,726 Main Street,Cincinnati,OH,45202,US,retail,bookstore and book repair,books; magazines; book buying; bookbinding; book repair; restoration; custom binding,"Five-floor bookstore operating since 1940, with cash book buying and restoration/custom binding services.",https://ohiobookstore.net/,,,,https://ohiobookstore.net/,The Ohio Book Store official website,,,Address and services stated on official site.
The Cincinnati Air Conditioning Company,2080 Northwest Dr.,Cincinnati,OH,45231,US,home trades/HVAC,commercial HVAC contractor,commercial HVAC; design-build engineering; building automation; process piping; service; maintenance; troubleshooting; repair; replacement; renovation; retrofit,"Cincinnati HVAC contractor established in 1938, providing engineered commercial and industrial mechanical systems and 24-hour support.",https://cincinnatiair.com/,,,,https://cincinnatiair.com/,The Cincinnati Air Conditioning Company official website,,,Official site states 85+ years and current Cincinnati headquarters; no ownership designation added.
Victoria Travel at The Travel Authority,6800 Wooster Pike,Cincinnati,OH,45227,US,travel,travel agency,travel planning; travel agent; personal service; 24/7 support,Travel Authority’s official Ohio locations page lists a Cincinnati/Mariemont agency at this address and identifies Victoria Travel at The Travel Authority.,https://thetravelauthority.com/about-us/our-locations/travel-agencies-in-ohio/,,https://www.facebook.com/TheTravelAuthority,https://www.instagram.com/TravelAuthority/,https://thetravelauthority.com/about-us/our-locations/travel-agencies-in-ohio/,The Travel Authority official website,,,Official page lists two Cincinnati entries at same address; consolidated as one public location.
Stiebel Law Firm,"10700 Montgomery Road, Suite 212",Cincinnati,OH,45242,US,law,"taxation, estate planning, employee benefits",family and closely-held businesses; employee benefits; estate planning and administration; taxation,"Cincinnati law firm serving individuals, families, and businesses with legal issues affecting financial well-being.",https://stiebellaw.com/,,,,https://stiebellaw.com/,Stiebel Law Firm official website,,,Official site states office address and practice areas.
TIAA Financial Services - Cincinnati,"625 Eden Park Drive, Suite 500",Cincinnati,OH,45202,US,finance,wealth management and financial services,advice services; investment services; investment management; lifetime income; brokerage accounts; IRAs; trust services; HSAs; 529 education savings,"By-appointment Cincinnati financial-services location offering wealth, investment, retirement, trust, and education-savings services.",https://locations.tiaa.org/oh/cincinnati/625-eden-park-drive,,,,https://locations.tiaa.org/oh/cincinnati/625-eden-park-drive,TIAA official location page,,,Official page includes regulatory disclosures and Cincinnati address.
The Stretch,191 E. Freedom Way,Cincinnati,OH,45202,US,nightlife,cocktail bar,cocktails; beer; bar; patio; daily specials; private parties; events,"Cincinnati cocktail bar near the stadium district with menus, daily specials, private parties, patio seating, and events.",https://www.thestretchcincy.com/,https://www.instagram.com/thelackman,https://www.facebook.com/thelackman,,https://www.thestretchcincy.com/,The Stretch official website,,,"Official site states address, hours, menus and events. Social links are the site-listed parent/group links."
Boca,114 East Sixth Street,Cincinnati,OH,45202,US,food,French and Italian fine dining,French cuisine; Italian cuisine; dinner; reservations,Cincinnati restaurant presenting French and Italian flavors with dinner service and reservations.,https://www.bocacincinnati.com/location/boca/,,,,https://www.bocacincinnati.com/location/boca/,Boca official website,,,Official location page states address and hours.
Beechmont KinderCare,7775 Five Mile Rd,Cincinnati,OH,45230,US,childcare,daycare and early education,child care; daycare; preschool; early education; infant care; before/after school; full-time; part-time,"KinderCare center enrolling for fall 2026, serving ages 6 weeks to 5 years with nurturing care and early education; site states NAEYC accreditation.",https://www.kindercare.com/our-centers/cincinnati/oh/000053,,,,https://www.kindercare.com/our-centers/cincinnati/oh/000053,KinderCare official center page,,,"Official page states address, ages, hours, enrollment and NAEYC accreditation."
ABC Childcare & Preschool,6945 Harrison Ave.,Cincinnati,OH,45247,US,childcare,daycare and preschool,infant care; toddler programs; preschool; summer camp; full-day programs; creative curriculum; meals; DCY vouchers,"Cincinnati childcare and preschool center describing SUTQ rating, creative curriculum, meals, security system, infant/toddler/preschool programs, and summer camp.",https://www.myabcchildcare.com/,,https://facebook.com/pages/A-Better-Child-Care/1659316641005876,,https://www.myabcchildcare.com/,ABC Childcare & Preschool official website,,,Official site states Cincinnati address via directions link and SUTQ rating.
