name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes
Black Wall Street Liquid Lounge,609 E. Pine Street,Tulsa,OK,74106,USA,food,coffee shop,"coffee; croissant sandwiches; food and beverage catering; private events; workforce development","Greenwood coffee shop serving Roots Java coffee and croissant sandwiches, with on/off-site catering and community-centered events.",https://bwsll.com/,https://www.instagram.com/BWStLiquidLounge,https://www.facebook.com/profile.php?id=61591530473609,https://www.tiktok.com/@BWStLiquidLounge,https://bwsll.com/,Black Wall Street Liquid Lounge,Black-owned,https://downtowntulsa.com/post/black-owned-businesses-in-downtown-tulsa,"Official site gives current address; Downtown Tulsa Partnership explicitly lists it as Black-owned."
Mi Tea Lounge LLC,427 S. Boston Ave. Suite 105,Tulsa,OK,74103,USA,health,wellness tea lounge,"organic tea; personalized tea blends; sea moss; oils; supplements; health consultations; lounge rental; events","Tulsa-originated tea and wellness lounge offering organic teas, sea moss, oils, supplements, health consultations, and community events.",https://mitealounge.com/,https://www.instagram.com/mitealounge,https://www.facebook.com/102630371599614,,https://mitealounge.com/,Mi Tea Lounge LLC,Black-owned,https://downtowntulsa.com/post/black-owned-businesses-in-downtown-tulsa,"Ownership designation is from Downtown Tulsa Partnership directory; health claims are represented as the business's stated offerings, not medical advice."
Poppi's Spa & Lounge,302 S. Frankfort Ste C,Tulsa,OK,74120,USA,beauty,spa and wellness,"massages; body treatments; waxing; sugaring; facials; skincare; lounge day passes; memberships","Holistic wellness spa and lounge offering massages, body treatments, waxing, sugaring, facials, skincare, and relaxation amenities.",https://www.tulsapoppi.com/,https://www.instagram.com/tulsapoppi,https://www.facebook.com/tulsapoppi,,https://www.tulsapoppi.com/services,Poppi's Spa & Lounge,Black-owned,https://downtowntulsa.com/post/black-owned-businesses-in-downtown-tulsa,"Official services page provides address and services; Downtown Tulsa Partnership and Visit Tulsa identify it as Black-owned."
The Loc Shop on Black Wall Street,101 N. Greenwood Suite 103,Tulsa,OK,74120,USA,beauty,loctician,"dreadlocks; loc appointments; hair services; booking","Black Wall Street salon specializing in dreadlocks and loc appointments with online booking.",https://www.thelocshopbws.com/,https://www.instagram.com/the_locshoptulsa,https://www.facebook.com/p/The-Loc-Shop-on-Black-Wall-Street-100068900238739/,,https://www.thelocshopbws.com/,The Loc Shop on Black Wall Street,Black-owned,https://downtowntulsa.com/post/black-owned-businesses-in-downtown-tulsa,"Official site confirms address and booking; Downtown Tulsa Partnership lists it as Black-owned."
Silhouette Sneakers & Art,10 N. Greenwood Ave. Suite C,Tulsa,OK,74120,USA,retail,sneakers and streetwear,"authenticated sneakers; streetwear; apparel; art gallery; online retail","Curated Tulsa retail experience selling authenticated limited sneakers, streetwear, apparel, and street-inspired art.",https://www.silhouettetulsa.com/,https://www.instagram.com/silhouettetulsa,https://www.facebook.com/silhouettetulsa,,https://www.silhouettetulsa.com/,Silhouette Sneakers & Art,Black-owned,https://downtowntulsa.com/post/black-owned-businesses-in-downtown-tulsa,"Official site confirms current address and retail activity; Downtown Tulsa Partnership lists it as Black-owned."
Sisserou's Caribbean Restaurant & Catering,107 North Boulder Avenue Unit C,Tulsa,OK,74103,USA,food,Caribbean restaurant and catering,"Caribbean cuisine; Dominica-inspired dishes; online ordering; catering; private parties; reservations","Downtown Tulsa restaurant serving made-from-scratch Caribbean cuisine inspired by Dominica, with catering and private events.",https://sisserousrestaurant.com/,https://www.instagram.com/sisseroutulsa,https://www.facebook.com/1389757254635674,,https://sisserousrestaurant.com/,Sisserou's Caribbean Restaurant & Catering,Black-owned,https://www.visittulsa.com/black-history/black-owned-businesses/,"Official site confirms address, menu, ordering, catering and parties; Visit Tulsa identifies it as Black-owned."
Umberto's Pizza,3147 S Harvard Ave,Tulsa,OK,74135,USA,food,pizzeria,"New York-style pizza; pizza by the slice; garlic knots; calzones; delivery; takeout","Locally owned and operated Tulsa pizzeria established in 1998, serving fresh-from-scratch New York-style pizza, slices, garlic knots, and delivery.",https://umbertostulsa.com/,https://www.instagram.com/umbertostulsa,https://www.facebook.com/umbertostulsa,,https://umbertostulsa.com/,Umberto's Pizza,Locally owned and operated,https://umbertostulsa.com/,"Ownership designation is self-stated on the official website; official site confirms current hours and address."
Wanda J's Next Generation Restaurant,3014 N. 74th E. Ave.,Tulsa,OK,74115,USA,food,southern restaurant,"breakfast; fried chicken; soul food; catfish; pork chops; daily specials; catering; takeout","Family-owned Southern restaurant serving breakfast, fried chicken, catfish, pork chops, daily specials, takeout, and catering.",https://www.wandajs.com/,https://www.facebook.com/wandajsnextgenerationrestaurant,, ,https://www.wandajs.com/,Wanda J's Next Generation Restaurant,Family owned and operated,https://www.wandajs.com/,"Official homepage announces move to 3014 N 74th E Ave and calls the business family owned and operated; stale footer address omitted."
ATX HVAC of Tulsa,134 N Florence Ave,Tulsa,OK,74110,USA,home trades,HVAC,"AC installation; AC repair; maintenance; tune-ups; duct cleaning; heater installation; boiler repair; air quality testing; vent cleaning","Tulsa HVAC contractor stating it is licensed and insured, providing heating and cooling installation, maintenance, repairs, duct cleaning, and air-quality services.",https://www.tulsahvac.net/,,https://www.facebook.com/tulsahvac/,,https://www.tulsahvac.net/,ATX HVAC of Tulsa,, ,"Official site states licensed and insured and gives Tulsa address; no ownership identity inferred."
Mother Road Market,1124 S Lewis Ave,Tulsa,OK,74104,USA,food,food hall and local marketplace,"food hall; local entrepreneurs; retail shops; kids cooking classes; beer tastings; live music; events","Tulsa food hall and local marketplace focused on food, unique retail, community gathering, local entrepreneurs, classes, tastings, and live music.",https://www.motherroadmarket.com/,https://instagram.com/motherroadmarket,https://www.facebook.com/motherroadmarket,,https://www.motherroadmarket.com/,Mother Road Market,, ,"Official site confirms current address and describes food, retail, classes, tastings, and events."
