name,address,city,state,postal_code,country,category,subcategory,services_search_terms,description,website,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,notes
Renaissance Harlem,2245 Adam Clayton Powell Junior Boulevard,New York,NY,10030,USA,food,restaurant,French cuisine; Senegalese-inspired cuisine; dinner; brunch; catering; private parties,"Harlem restaurant led by first-cousin executive chef owners, serving creative cuisine with reservations, catering, and private events.",https://renaissance-harlem.com/,https://www.instagram.com/renaissancebistro132ndstreet,https://www.facebook.com/share/14bFMXH8LeB/,,https://renaissance-harlem.com/,Renaissance Harlem official website,Executive chef owners: Chef Cisse Elhadji and Chef Cheikh Ali Cisse,https://renaissance-harlem.com/,Official site lists open hours and location; no inferred identity.
Vinatería,2211 Frederick Douglass Blvd,New York,NY,10026,USA,food,restaurant and wine bar,Italian and Spanish cuisine; seasonal menu; wine; cocktails; brunch; happy hour; group dining; private events,"Neighborhood Harlem restaurant offering seasonal Italian and Spanish dishes, a curated wine list, cocktails, brunch, and group dining.",https://www.vinaterianyc.com/,https://www.instagram.com/vinateria/,https://www.facebook.com/vinaterianyc/,,https://www.vinaterianyc.com/,Vinatería official website,Black-owned; women-owned,https://www.vinaterianyc.com/,Ownership is explicitly self-stated on official site.
Sylvia's Restaurant,328 Malcolm X Blvd,New York,NY,10027,USA,food,soul food restaurant,soul food; fried chicken; collard greens; catering; private parties; reservations; takeout,"Long-running Harlem soul-food restaurant serving family-style dishes, reservations, takeout, catering, and large-party dining.",https://sylviasrestaurant.com/,https://www.instagram.com/sylviasrestaurant,https://www.facebook.com/48011858940,,https://sylviasrestaurant.com/,Sylvia’s Restaurant official website,,,Official site states open hours and 60+ years serving Harlem; no ownership inferred.
The Nephew Supper Club,271 W 119th St,New York,NY,10026,USA,nightlife,supper club,brunch; craft cocktails; live jazz; late-night dining; global soul cuisine; reservations,"Harlem supper club in a preserved 1895 horse stable combining global soul cuisine, brunch, cocktails, live jazz, and late-night vibes.",https://www.the-nephew.com/,https://www.instagram.com/thenephewsupperclub/,,,https://www.the-nephew.com/,The Nephew Supper Club official website,,,"Official site lists current hours, address, and reservation-oriented services."
Clay,553 Manhattan Avenue,New York,NY,10027,USA,food,seasonal restaurant,seasonal American cuisine; dinner; drinks; delivery; catering; private parties; reservations,"Seasonally driven neighborhood restaurant with dinner, drinks, delivery, catering, and intimate private parties.",https://claynyc.com/,https://www.instagram.com/clayrestaurantnyc,https://www.facebook.com/1625346087482096,,https://claynyc.com/,Clay official website,,,"Official site lists current hours, location, menu, and services."
Amy African Hair Braiding,2488 Adam Clayton Powell Jr Blvd,New York,NY,10030,USA,beauty,African hair braiding salon,African hair braiding; knotless box braids; cornrows; twists; wigs; hair products; walk-ins; same-day service,"African hair-braiding salon offering braids, twists, wigs, hair products, same-day appointments, and walk-in service.",https://amyafricanhairbraidingllc.com/,https://www.instagram.com/amy.african.hair.braiding/,https://www.facebook.com/people/Astou-Gueye/pfbid02tsGnhCcm1ANJ4auBfknRVvsJKVGiEk2au8yZrZCxXZv9GwG3xXVT7yKPUJFUinyYl/,https://www.tiktok.com/@amy647846,https://amyafricanhairbraidingllc.com/,Amy African Hair Braiding official website,,,"Official site lists address, services, hours, and social links; no identity inferred."
Garden of Angels 2 Daycare of Manhattan LLC,"567 West 173 Street, Apt. 5",New York,NY,10032,USA,childcare,group family day care,group family day care; non-traditional hours; childcare,"Open, state-listed group family day care program with non-traditional hours in Washington Heights.",,,,,https://hs.ocfs.ny.gov/dcfs/Search/GetProgramInfo/952919,New York State OCFS regulated child-care record,,,"OCFS record lists Program Status Open, License/Registration ID 952919, and current dates 07/24/2026–07/23/2030."
Rainbow Shops at Harlem,308 W 125th St,New York,NY,10027,USA,retail,women’s clothing and shoes,women’s clothing; plus-size clothing; juniors; women’s shoes; accessories; buy online ship to store; in-store returns,"Harlem retail store offering affordable women’s and plus-size clothing, juniors fashion, shoes, accessories, ship-to-store, and returns.",https://stores.rainbowshops.com/ny/new-york/26/,,,,https://stores.rainbowshops.com/ny/new-york/26/,Rainbow Shops official store locator,,,"Official store page lists active location, departments, phone, and services."
CIRE Travel New York,"1633 Broadway, 36th Floor",New York,NY,10019,USA,travel,travel agency,corporate travel; vacation planning; honeymoon planning; luxury travel; wellness travel; meetings and groups; entertainment travel,"New York-based travel agency providing corporate, vacation, honeymoon, luxury, wellness, group, and entertainment travel planning.",https://ciretravel.com/cire-travel-new-york/,https://www.instagram.com/ciretravel/,https://www.facebook.com/ciretravel/,,https://ciretravel.com/cire-travel-new-york/,CIRE Travel official website,LGBTQ+ owned; LGBTQ+ friendly,https://ciretravel.com/cire-travel-new-york/,Official site footer displays LGBTQ+ Owned and LGBTQ+ Friendly graphic; office is by contact/appointment.
Charles B. Wang Community Health Center,268 Canal Street,New York,NY,10013,USA,health,community health center,internal medicine; pediatrics; obstetrics and gynecology; dental care; primary eye care; mental health; social work; sliding-fee care,"Community health center offering affordable care for all, including primary care, pediatrics, OB/GYN, dental, eye, mental health, social work, and health education.",https://www.cbwchc.org/,https://www.instagram.com/CBWCHC/,https://www.facebook.com/cbwcommunityhealthcenter,,https://www.cbwchc.org/,Charles B. Wang Community Health Center official website,,,Official site lists Manhattan address and services; federally supported health center.
