name,address,city,state_or_region,postal_code,country,category,subcategory,services_search_terms,description,website,phone,instagram_url,facebook_url,tiktok_url,source_url,source_name,ownership_designations,ownership_evidence_url,regulated_profession,location_type,languages,hours,price_range,address_enrichment_note,notes
Jojo's Jerk Pit,12 Waterloo Road,Kingston,Kingston,,Jamaica,food,restaurant,"jerk,pork,chicken,ribs",Jamaican jerk and barbecue restaurant,http://jojosjerkpit.com,+1 876-906-1509,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sat 11:00 AM-11:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Pizza Please,"Shop #3 Village Plaza, 24 Constant Spring Road",Kingston,Kingston,,Jamaica,food,pizzeria,"pizza,artisan pizza",Authentic artisan pizzeria,https://www.facebook.com/pizzapleaseja/,+1 876-667-0417,,https://www.facebook.com/pizzapleaseja/,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sat 9:00 AM-6:00 PM,JMD 280 per slice,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Broken Plate,14 Canberra Crescent,Kingston,Kingston,,Jamaica,food,restaurant,"fusion cuisine,wine,seasonal menu",Seasonal fusion restaurant,https://brokenplatejamaica.com,+1 876-667-6891,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sat 11:00 AM-10:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Chillin' Serengeti,"Gibson Close, Hope Zoo",Kingston,Kingston,,Jamaica,food,restaurant,"Jamaican cuisine,open-air dining",Open-air restaurant at Hope Zoo,https://chillinrestaurant.com,+1 876-630-7183,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Sun 4:00-10:00 PM; Tue-Thu 4:00-11:00 PM; Fri-Sat 4:00 PM-1:00 AM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
TeaTree Creperie,80 Lady Musgrave Road,Kingston,Kingston,,Jamaica,food,cafe,"crepes,French fusion,breakfast",French-fusion creperie,https://teatreecreperie.com,+1 876-978-7333,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Sun 9:00 AM-7:00 PM; Mon-Thu 8:00 AM-10:00 PM; Fri 8:00 AM-midnight; Sat 9:00 AM-midnight,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
The Porch,9 Phoenix Avenue,Kingston,Kingston,,Jamaica,food,restaurant,"restaurant,dining,events",Laid-back restaurant and experience venue,http://www.theporchja.com,+1 876-978-7333,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Sun 9:00 AM-7:00 PM; Tue 4:00 PM-midnight; Wed 4:00-11:00 PM; Thu 11:00 AM-11:00 PM; Fri 11:00 AM-midnight; Sat 4:00 PM-midnight,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Cafe Blue,"Sovereign Centre, Liguanea",Kingston,Kingston,,Jamaica,food,cafe,"coffee,breakfast,lunch",Neighbourhood coffee shop,https://cafeblue.com,+1 876-978-7790,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Fri 7:00 AM-8:00 PM; Sat 7:00 AM-9:00 PM; Sun 8:00 AM-6:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Ribbiz UltraLounge,29 East Kings House Road,Kingston,Kingston,,Jamaica,nightlife,lounge,"bar,food,nightlife,entertainment",Premium lounge and nightlife venue,http://ribbiz.com,+1 876-404-8116 / +1 876-410-7637,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Thu 12:00 PM-3:00 AM; Fri-Sat 12:00 PM-4:00 AM; Sun 12:00 PM-3:00 AM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Devon House,26 Hope Road,Kingston,Kingston,,Jamaica,experiences,cultural landmark,"heritage,restaurants,shops,ice cream",Operating heritage destination with restaurants and shops,https://www.devonhouseja.com/restaurants-shops,,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sun 10:00 AM-midnight,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
South Avenue Grill,20A South Avenue,Kingston,Kingston,,Jamaica,food,steakhouse,"steak,grill,Jamaican cuisine",Steakhouse and grill restaurant,http://www.southavenuegrill.com,+1 876-754-1380,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sat 12:00-10:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
CRU Bar & Kitchen,71 Lady Musgrave Road,Kingston,Kingston,,Jamaica,food,bar and kitchen,"bar,wine,cocktails,finger food",Rooftop bar and kitchen operated by Caribbean Producers Jamaica,https://www.facebook.com/CruBarAndKitchen/,+1 876-571-1168,,https://www.facebook.com/CruBarAndKitchen/,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sun 11:00 AM-9:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Nirvanna,1A 80 Lady Musgrave Road,Kingston,Kingston,,Jamaica,food,Indian restaurant,"Indian cuisine,fusion dining",Indian and fusion restaurant,https://www.nirvanna-jamaica.com,+1 876-927-9077,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Sun 11:30 AM-8:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
100 Hope Road,100 Hope Road,Kingston,Kingston,,Jamaica,nightlife,sports bar and gaming,"sports bar,gaming lounge,rooftop,events","Gaming lounge, sports bar and rooftop venue",https://onehundredja.com,+1 876-665-3238,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Wed 12:00 PM-2:00 AM; Thu-Sat 12:00 PM-3:00 AM; Sun 5:00 PM-2:00 AM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Chilitos Jamexican,88 Hope Road,Kingston,Kingston,,Jamaica,food,Mexican restaurant,"Jamaican-Mexican cuisine,vegan options,cocktails",Jamaican-Mexican fusion restaurant,https://www.chilitosjamexican.com,+1 876-561-3273,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Mon-Fri 11:00 AM-10:00 PM; Sat 11:00 AM-11:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Pastry Passions,"Shop 17, Sovereign Centre, 106 Hope Road",Kingston,Kingston,,Jamaica,retail,bakery,"cakes,pastries,desserts,bakery",Retail bakery and dessert shop,https://pastrypassions.com,+1 876-946-0319,,,,https://www.ksamc.gov.jm/restaurants,Kingston and St. Andrew Municipal Corporation – Restaurants,,,false,physical,English,Sun-Mon 8:00 AM-6:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Loshusan Supermarket,29 East King’s House Road,Kingston,Kingston,,Jamaica,food,grocery supermarket,"groceries,fresh food,online ordering",Supermarket with groceries and online ordering,https://loshusansupermarket.com,+1 876-978-1491,https://www.instagram.com/loshusan_supermarket/,https://www.facebook.com/loshusansupermarket,,https://loshusansupermarket.com/pages/Locations.html,Loshusan Supermarket – official site,,,false,physical,English,Mon-Sat 9:00 AM-8:00 PM; Sun 10:00 AM-4:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Haven Beauty House,"Shop 16, 76HRH, 76 Red Hills Road",Kingston,Kingston,,Jamaica,hair_beauty,beauty salon and spa,"nails,manicure,pedicure,waxing,lashes,brows,facials,massage",Beauty salon and spa,https://havenbeautyhouse.com,+1 876-391-3908,https://instagram.com/havenbeautyhouse,,,https://havenbeautyhouse.com/,Haven Beauty House – official website,,,false,physical,English,Tue-Sat 10:00 AM-7:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
Jamaica Cosmetic Dental Services,7-9 Ardenne Road,Kingston,Kingston,,Jamaica,health,dental clinic,"cosmetic dentistry,implants,veneers,Invisalign,whitening",Family and cosmetic dental practice,https://www.jamaicasmiles.com,+1 876-978-4747,,,,https://www.jamaicasmiles.com/,Jamaica Cosmetic Dental Services – official website,,,true,physical,English,Mon-Thu 8:30 AM-4:00 PM; Fri 8:30 AM-1:00 PM; Sat 9:00 AM-2:00 PM,,,Source basis: official/current public website or official municipal destination page confirms the business and current physical address; address-backed coordinates are added only by guarded staging geocoding.
